HP:0001667	MP:0006391
HP:0003577	MP:0012421
HP:0100858	MP:0012012
HP:0006206	MP:0005113
HP:0006217	MP:0009702
HP:0007829	MP:0001461
HP:0009351	MP:0011897
HP:0011115	MP:0003042
HP:0001338	MP:0005223
HP:0012274	MP:0000978
HP:0100132	MP:0012396
HP:0009629	MP:0008516
HP:0001334	MP:0001021
HP:0000975	MP:0002149
HP:0003803	MP:0010599
HP:0010679	MP:0010142
HP:0100414	MP:0004701
HP:0009087	MP:0008088
HP:0006279	MP:0011145
HP:0011489	MP:0011620
HP:0009379	MP:0001244
HP:0010848	MP:0003618
HP:0002493	MP:0012390
HP:0009588	MP:0008530
HP:0100847	MP:0008197
HP:0007566	MP:0009639
HP:0009204	MP:0008405
HP:0011889	MP:0000701
HP:0003177	MP:0012390
HP:0003277	MP:0011027
HP:0004841	MP:0012423
HP:0009450	MP:0009739
HP:0005882	MP:0002399
HP:0008850	MP:0010173
HP:0000823	MP:0011442
HP:0005967	MP:0004157
HP:0003194	MP:0004243
HP:0007587	MP:0000156
HP:0011564	MP:0000679
HP:0007910	MP:0009289
HP:0000189	MP:0004743
HP:0007105	MP:0004431
HP:0011331	MP:0001054
HP:0100852	MP:0000008
HP:0005150	MP:0009286
HP:0003203	MP:0001922
HP:0005404	MP:0003125
HP:0004679	MP:0004530
HP:0007311	MP:0004584
HP:0003997	MP:0010404
HP:0002263	MP:0004051
HP:0008090	MP:0010430
HP:0009236	MP:0003455
HP:0011878	MP:0008480
HP:0012009	MP:0012005
HP:0005230	MP:0012318
HP:0003612	MP:0012074
HP:0000831	MP:0011959
HP:0002834	MP:0009183
HP:0007450	MP:0008223
HP:0011208	MP:0002302
HP:0006575	MP:0005191
HP:0000185	MP:0001780
HP:0008155	MP:0011622
HP:0011988	MP:0000540
HP:0011710	MP:0008478
HP:0004416	MP:0004995
HP:0011758	MP:0011671
HP:0011758	MP:0008472
HP:0004168	MP:0009004
HP:0010713	MP:0003803
HP:0100499	MP:0011097
HP:0001427	MP:0004003
HP:0006589	MP:0005228
HP:0008420	MP:0001838
HP:0010297	MP:0010691
HP:0011737	MP:0005229
HP:0008421	MP:0006088
HP:0011781	MP:0008556
HP:0011279	MP:0002150
HP:0009734	MP:0005224
HP:0002805	MP:0002285
HP:0005867	MP:0002950
HP:0007179	MP:0009288
HP:0011676	MP:0001797
HP:0100186	MP:0012048
HP:0007524	MP:0006391
HP:0003803	MP:0008836
HP:0011720	MP:0011259
HP:0010795	MP:0004585
HP:0011785	MP:0011032
HP:0003760	MP:0000383
HP:0005115	MP:0002532
HP:0012309	MP:0000731
HP:0100230	MP:0009749
HP:0009251	MP:0008190
HP:0002185	MP:0006276
HP:0001027	MP:0003695
HP:0002909	MP:0009764
HP:0005302	MP:0011845
HP:0010843	MP:0010677
HP:0006409	MP:0012012
HP:0011518	MP:0011658
HP:0100903	MP:0010091
HP:0005209	MP:0012318
HP:0011657	MP:0004961
HP:0008467	MP:0008758
HP:0005938	MP:0009702
HP:0011676	MP:0008510
HP:0003270	MP:0008305
HP:0005495	MP:0003848
HP:0001695	MP:0012147
HP:0011689	MP:0006400
HP:0011833	MP:0003885
HP:0008653	MP:0002532
HP:0009397	MP:0010689
HP:0007815	MP:0004918
HP:0011643	MP:0011916
HP:0009203	MP:0002702
HP:0011671	MP:0004622
HP:0005356	MP:0009047
HP:0012241	MP:0009293
HP:0005506	MP:0012012
HP:0001311	MP:0003217
HP:0003138	MP:0006138
HP:0011555	MP:0011719
HP:0011186	MP:0003125
HP:0006938	MP:0004565
HP:0100437	MP:0012109
HP:0200124	MP:0010110
HP:0003177	MP:0009298
HP:0012654	MP:0003542
HP:0010541	MP:0006066
HP:0012175	MP:0012318
HP:0012662	MP:0009239
HP:0002038	MP:0010430
HP:0008828	MP:0012167
HP:0006851	MP:0006045
HP:0100463	MP:0004490
HP:0001252	MP:0006003
HP:0004756	MP:0011722
HP:0012033	MP:0009554
HP:0012465	MP:0011409
HP:0100725	MP:0009887
HP:0008269	MP:0003514
HP:0004022	MP:0002076
HP:0001659	MP:0004813
HP:0010736	MP:0011099
HP:0011788	MP:0000371
HP:0011659	MP:0010540
HP:0100915	MP:0010465
HP:0012631	MP:0009934
HP:0003891	MP:0003409
HP:0011434	MP:0009533
HP:0005807	MP:0005071
HP:0012509	MP:0011037
HP:0100560	MP:0011674
HP:0011765	MP:0005056
HP:0003683	MP:0003125
HP:0000548	MP:0004492
HP:0007905	MP:0009986
HP:0000187	MP:0004130
HP:0000097	MP:0009288
HP:0011895	MP:0000069
HP:0009374	MP:0011107
HP:0002664	MP:0009750
HP:0011213	MP:0011080
HP:0200148	MP:0002649
HP:0012564	MP:0000924
HP:0002344	MP:0004526
HP:0008815	MP:0001409
HP:0005833	MP:0002789
HP:0011090	MP:0006276
HP:0008435	MP:0008696
HP:0100084	MP:0009537
HP:0100610	MP:0011030
HP:0010690	MP:0012432
HP:0011543	MP:0001900
HP:0008947	MP:0011162
HP:0003466	MP:0005060
HP:0012128	MP:0010955
HP:0003363	MP:0008092
HP:0005764	MP:0004464
HP:0100281	MP:0008767
HP:0003639	MP:0008484
HP:0003079	MP:0009020
HP:0004621	MP:0012350
HP:0005451	MP:0004466
HP:0012273	MP:0008393
HP:0002548	MP:0000387
HP:0005600	MP:0008479
HP:0010873	MP:0003162
HP:0001388	MP:0001459
HP:0008720	MP:0011038
HP:0003953	MP:0008872
HP:0011722	MP:0010710
HP:0004828	MP:0005582
HP:0004822	MP:0003090
HP:0011651	MP:0010103
HP:0012522	MP:0010688
HP:0011050	MP:0012417
HP:0007831	MP:0004219
HP:0006889	MP:0011022
HP:0005256	MP:0010075
HP:0009503	MP:0000404
HP:0003138	MP:0001857
HP:0009705	MP:0011132
HP:0004284	MP:0006396
HP:0004240	MP:0003642
HP:0009377	MP:0009927
HP:0011132	MP:0009179
HP:0011198	MP:0009169
HP:0009972	MP:0011148
HP:0001519	MP:0004729
HP:0011593	MP:0009135
HP:0010221	MP:0011244
HP:0005976	MP:0003219
HP:0009961	MP:0002134
HP:0007402	MP:0009162
HP:0011215	MP:0008511
HP:0011313	MP:0008390
HP:0012659	MP:0010563
HP:0006147	MP:0012101
HP:0012444	MP:0002723
HP:0005364	MP:0009826
HP:0005900	MP:0004654
HP:0100475	MP:0001459
HP:0010419	MP:0006398
HP:0009310	MP:0005042
HP:0009932	MP:0011094
HP:0004466	MP:0005231
HP:0001223	MP:0010878
HP:0011543	MP:0010375
HP:0003390	MP:0005057
HP:0009126	MP:0012386
HP:0005997	MP:0004516
HP:0007404	MP:0012564
HP:0012369	MP:0011069
HP:0005780	MP:0004961
HP:0007716	MP:0008520
HP:0008150	MP:0010382
HP:0012562	MP:0002763
HP:0011256	MP:0010732
HP:0009477	MP:0009298
HP:0011213	MP:0011351
HP:0010834	MP:0011169
HP:0004396	MP:0011271
HP:0012166	MP:0003010
HP:0011844	MP:0011934
HP:0008981	MP:0006205
HP:0011602	MP:0002805
HP:0004751	MP:0008513
HP:0007709	MP:0003483
HP:0011694	MP:0011059
HP:0012435	MP:0011152
HP:0010416	MP:0008122
HP:0008204	MP:0003545
HP:0000698	MP:0011608
HP:0007280	MP:0000425
HP:0000879	MP:0003467
HP:0011597	MP:0004638
HP:0005789	MP:0011571
HP:0012166	MP:0009850
HP:0012210	MP:0011028
HP:0006916	MP:0005282
HP:0200049	MP:0004936
HP:0000497	MP:0000390
HP:0007201	MP:0000940
HP:0010289	MP:0004767
HP:0003079	MP:0008911
HP:0002653	MP:0004633
HP:0000807	MP:0011966
HP:0012336	MP:0004348
HP:0004558	MP:0009293
HP:0010686	MP:0008658
HP:0007783	MP:0003273
HP:0012665	MP:0004404
HP:0005773	MP:0011031
HP:0012540	MP:0008284
HP:0008414	MP:0009120
HP:0001062	MP:0010950
HP:0004763	MP:0004005
HP:0200024	MP:0001837
HP:0012507	MP:0012019
HP:0011203	MP:0008016
HP:0011060	MP:0011404
HP:0010073	MP:0005056
HP:0010787	MP:0011119
HP:0100189	MP:0008347
HP:0002232	MP:0008411
HP:0100504	MP:0005066
HP:0012650	MP:0004519
HP:0200070	MP:0011074
HP:0008087	MP:0004183
HP:0011698	MP:0001134
HP:0004863	MP:0009175
HP:0003791	MP:0001280
HP:0005305	MP:0009977
HP:0100499	MP:0010137
HP:0002805	MP:0009285
HP:0009830	MP:0011678
HP:0000358	MP:0011663
HP:0007707	MP:0004812
HP:0011548	MP:0006155
HP:0010157	MP:0004585
HP:0100690	MP:0008952
HP:0003397	MP:0003344
HP:0003975	MP:0011901
HP:0012661	MP:0006059
HP:0005227	MP:0008364
HP:0011155	MP:0002879
HP:0007280	MP:0000090
HP:0002695	MP:0000567
HP:0004017	MP:0006059
HP:0200106	MP:0001721
HP:0100738	MP:0012149
HP:0006176	MP:0008905
HP:0001933	MP:0011063
HP:0009983	MP:0011972
HP:0003095	MP:0008305
HP:0007688	MP:0010628
HP:0002268	MP:0004436
HP:0005986	MP:0001783
HP:0005356	MP:0011063
HP:0010437	MP:0003824
HP:0011612	MP:0010858
HP:0000215	MP:0004180
HP:0010506	MP:0000993
HP:0008714	MP:0011818
HP:0003514	MP:0010756
HP:0000497	MP:0001054
HP:0007462	MP:0003701
HP:0001791	MP:0002137
HP:0004041	MP:0008303
HP:0000866	MP:0012569
HP:0011736	MP:0011457
HP:0001709	MP:0011051
HP:0003510	MP:0009099
HP:0010495	MP:0012388
HP:0011894	MP:0012400
HP:0008323	MP:0003636
HP:0003647	MP:0009872
HP:0012457	MP:0011684
HP:0009087	MP:0002982
HP:0004090	MP:0011051
HP:0003301	MP:0011745
HP:0002642	MP:0003163
HP:0100017	MP:0009767
HP:0011594	MP:0004635
HP:0002959	MP:0003222
HP:0011551	MP:0001859
HP:0009445	MP:0011028
HP:0009644	MP:0010839
HP:0004630	MP:0002532
HP:0009757	MP:0009303
HP:0011797	MP:0010350
HP:0010683	MP:0008517
HP:0010229	MP:0003042
HP:0012267	MP:0003993
HP:0011204	MP:0010682
HP:0011516	MP:0009753
HP:0100363	MP:0011544
HP:0006337	MP:0012016
HP:0012046	MP:0002143
HP:0008997	MP:0011694
HP:0001541	MP:0003695
HP:0012084	MP:0006396
HP:0007295	MP:0000523
HP:0009536	MP:0011028
HP:0006257	MP:0009767
HP:0010961	MP:0009884
HP:0004679	MP:0011099
HP:0100636	MP:0004050
HP:0003867	MP:0004296
HP:0002213	MP:0004487
HP:0003108	MP:0004295
HP:0011547	MP:0011724
HP:0007964	MP:0011095
HP:0002773	MP:0004763
HP:0007350	MP:0009132
HP:0009518	MP:0004518
HP:0000204	MP:0012012
HP:0005845	MP:0004744
HP:0006088	MP:0004737
HP:0004407	MP:0001901
HP:0001464	MP:0003434
HP:0011388	MP:0000142
HP:0004259	MP:0004005
HP:0009959	MP:0004695
HP:0003577	MP:0008276
HP:0007280	MP:0010691
HP:0009187	MP:0008153
HP:0010092	MP:0009546
HP:0008855	MP:0008754
HP:0012338	MP:0010497
HP:0012075	MP:0000891
HP:0000522	MP:0008530
HP:0000732	MP:0010705
HP:0012564	MP:0008717
HP:0002544	MP:0011665
HP:0000111	MP:0011729
HP:0005640	MP:0009990
HP:0012636	MP:0009292
HP:0004676	MP:0008216
HP:0002249	MP:0001909
HP:0012104	MP:0002530
HP:0001133	MP:0010947
HP:0002040	MP:0008853
HP:0003328	MP:0011131
HP:0100941	MP:0004040
HP:0011287	MP:0001706
HP:0008290	MP:0003716
HP:0005593	MP:0008212
HP:0009657	MP:0009749
HP:0011655	MP:0011898
HP:0003687	MP:0008426
HP:0007099	MP:0004585
HP:0100495	MP:0008403
HP:0000725	MP:0009749
HP:0004461	MP:0001043
HP:0003919	MP:0002564
HP:0100457	MP:0005003
HP:0009379	MP:0003455
HP:0001018	MP:0004585
HP:0100102	MP:0000142
HP:0000252	MP:0001797
HP:0011326	MP:0012074
HP:0001602	MP:0005062
HP:0006402	MP:0011661
HP:0011400	MP:0002200
HP:0011658	MP:0000618
HP:0011748	MP:0010689
HP:0010189	MP:0003682
HP:0004143	MP:0000355
HP:0010751	MP:0010045
HP:0006112	MP:0011674
HP:0012504	MP:0011917
HP:0008301	MP:0010268
HP:0008647	MP:0009048
HP:0008997	MP:0010852
HP:0008433	MP:0000863
HP:0003976	MP:0005640
HP:0006467	MP:0008179
HP:0012077	MP:0003544
HP:0003226	MP:0006096
HP:0005688	MP:0010460
HP:0200148	MP:0008936
HP:0001305	MP:0008303
HP:0003791	MP:0001363
HP:0011220	MP:0009438
HP:0006407	MP:0010807
HP:0005880	MP:0011662
HP:0008180	MP:0000786
HP:0001403	MP:0003164
HP:0006990	MP:0011030
HP:0004891	MP:0003922
HP:0200146	MP:0002387
HP:0003204	MP:0005074
HP:0000648	MP:0004995
HP:0011542	MP:0003133
HP:0002625	MP:0008519
HP:0003309	MP:0008560
HP:0011925	MP:0004862
HP:0012273	MP:0000981
HP:0011600	MP:0009130
HP:0002529	MP:0012250
HP:0011210	MP:0006067
HP:0009356	MP:0008511
HP:0012612	MP:0004584
HP:0002700	MP:0011698
HP:0008820	MP:0009624
HP:0003387	MP:0001326
HP:0007016	MP:0011457
HP:0003496	MP:0012167
HP:0009149	MP:0008756
HP:0004255	MP:0012195
HP:0002305	MP:0008475
HP:0011678	MP:0006344
HP:0003281	MP:0001842
HP:0012267	MP:0003141
HP:0008652	MP:0004404
HP:0005977	MP:0004432
HP:0011960	MP:0003010
HP:0002725	MP:0012147
HP:0011200	MP:0004821
HP:0001996	MP:0003745
HP:0011197	MP:0002159
HP:0008473	MP:0011169
HP:0012232	MP:0000968
HP:0007935	MP:0012347
HP:0007402	MP:0004486
HP:0010491	MP:0004814
HP:0011737	MP:0006019
HP:0012529	MP:0010902
HP:0012042	MP:0005062
HP:0005066	MP:0011815
HP:0006539	MP:0012425
HP:0009858	MP:0005566
HP:0003138	MP:0000243
HP:0003362	MP:0005398
HP:0001321	MP:0012670
HP:0012245	MP:0008511
HP:0011266	MP:0009750
HP:0006112	MP:0008223
HP:0006558	MP:0004632
HP:0006224	MP:0004437
HP:0008988	MP:0003478
HP:0009218	MP:0008087
HP:0000943	MP:0011051
HP:0002107	MP:0011034
HP:0001226	MP:0004689
HP:0006368	MP:0011456
HP:0100438	MP:0001749
HP:0007371	MP:0004563
HP:0012162	MP:0009401
HP:0012253	MP:0008280
HP:0003165	MP:0012377
HP:0002396	MP:0011667
HP:0009961	MP:0011659
HP:0012356	MP:0004795
HP:0011841	MP:0009968
HP:0011625	MP:0012459
HP:0007407	MP:0004874
HP:0005546	MP:0000629
HP:0003572	MP:0002297
HP:0009094	MP:0011032
HP:0007839	MP:0004236
HP:0200124	MP:0009521
HP:0006999	MP:0001904
HP:0011014	MP:0010843
HP:0003495	MP:0009286
HP:0010834	MP:0000090
HP:0005768	MP:0012205
HP:0012465	MP:0012342
HP:0008012	MP:0011096
HP:0003609	MP:0011954
HP:0006583	MP:0000646
HP:0012267	MP:0008893
HP:0006915	MP:0005380
HP:0011618	MP:0009657
HP:0009880	MP:0002688
HP:0006159	MP:0006299
HP:0003918	MP:0010863
HP:0003724	MP:0011077
HP:0001377	MP:0011699
HP:0005322	MP:0011245
HP:0009606	MP:0004490
HP:0009171	MP:0012074
HP:0002308	MP:0000855
HP:0100381	MP:0000142
HP:0000125	MP:0010230
HP:0006694	MP:0002265
HP:0012658	MP:0010186
HP:0003213	MP:0003423
HP:0010008	MP:0008944
HP:0006333	MP:0010697
HP:0008483	MP:0004547
HP:0007513	MP:0003544
HP:0001058	MP:0009410
HP:0200123	MP:0009888
HP:0012013	MP:0011363
HP:0008461	MP:0009161
HP:0006943	MP:0005228
HP:0003481	MP:0008769
HP:0008067	MP:0005527
HP:0100697	MP:0011099
HP:0002595	MP:0008761
HP:0007710	MP:0012390
HP:0006799	MP:0004003
HP:0002044	MP:0011097
HP:0008007	MP:0001461
HP:0100174	MP:0010174
HP:0007207	MP:0012038
HP:0007825	MP:0001347
HP:0006608	MP:0010442
HP:0002345	MP:0003406
HP:0006615	MP:0001170
HP:0001894	MP:0009438
HP:0008499	MP:0009968
HP:0007782	MP:0008179
HP:0001579	MP:0008732
HP:0011789	MP:0010945
HP:0007605	MP:0010915
HP:0011559	MP:0002652
HP:0001150	MP:0011609
HP:0012197	MP:0011645
HP:0006431	MP:0011721
HP:0012666	MP:0004533
HP:0010389	MP:0000896
HP:0008887	MP:0012392
HP:0005534	MP:0005524
HP:0007688	MP:0001193
HP:0004732	MP:0009790
HP:0008715	MP:0010687
HP:0004246	MP:0011659
HP:0006541	MP:0004092
HP:0003258	MP:0004218
HP:0003490	MP:0009356
HP:0001586	MP:0003627
HP:0010733	MP:0010536
HP:0003760	MP:0005254
HP:0003491	MP:0004466
HP:0007469	MP:0009779
HP:0008372	MP:0005489
HP:0200067	MP:0004563
HP:0001841	MP:0011729
HP:0010839	MP:0000935
HP:0011688	MP:0012272
HP:0012659	MP:0010968
HP:0009142	MP:0004397
HP:0004040	MP:0011915
HP:0100095	MP:0000892
HP:0008102	MP:0010352
HP:0011905	MP:0011821
HP:0003553	MP:0011916
HP:0003140	MP:0012038
HP:0008232	MP:0003824
HP:0002587	MP:0011027
HP:0008182	MP:0011442
HP:0010669	MP:0011267
HP:0011730	MP:0006067
HP:0005725	MP:0002399
HP:0006161	MP:0008855
HP:0006794	MP:0012391
HP:0100009	MP:0004583
HP:0008484	MP:0008878
HP:0100690	MP:0012038
HP:0012563	MP:0011522
HP:0100689	MP:0011442
HP:0004288	MP:0009750
HP:0010059	MP:0009916
HP:0003165	MP:0001418
HP:0011200	MP:0005377
HP:0011818	MP:0000386
HP:0012637	MP:0012205
HP:0011209	MP:0009310
HP:0001655	MP:0000230
HP:0005910	MP:0011599
HP:0002529	MP:0005200
HP:0007928	MP:0011561
HP:0006149	MP:0002771
HP:0006899	MP:0010851
HP:0100206	MP:0010690
HP:0009585	MP:0005113
HP:0002877	MP:0010464
HP:0003906	MP:0008216
HP:0011551	MP:0004520
HP:0009852	MP:0008561
HP:0009212	MP:0001456
HP:0002582	MP:0001650
HP:0100015	MP:0004487
HP:0008475	MP:0010137
HP:0010350	MP:0004502
HP:0100387	MP:0009750
HP:0009132	MP:0008560
HP:0100108	MP:0012361
HP:0012460	MP:0012573
HP:0009907	MP:0012388
HP:0010255	MP:0009133
HP:0010922	MP:0009850
HP:0011214	MP:0010202
HP:0011517	MP:0009886
HP:0011667	MP:0000023
HP:0008265	MP:0012377
HP:0004499	MP:0008764
HP:0005747	MP:0006138
HP:0008605	MP:0011966
HP:0004881	MP:0012148
HP:0005456	MP:0012318
HP:0000970	MP:0011673
HP:0003016	MP:0002801
HP:0003403	MP:0005012
HP:0010845	MP:0010176
HP:0009904	MP:0000662
HP:0011594	MP:0009212
HP:0008433	MP:0002072
HP:0010716	MP:0004753
HP:0004184	MP:0005064
HP:0012359	MP:0002377
HP:0100057	MP:0012207
HP:0000744	MP:0004533
HP:0100624	MP:0001021
HP:0003616	MP:0009404
HP:0003191	MP:0005670
HP:0009630	MP:0001024
HP:0006112	MP:0008516
HP:0011995	MP:0010846
HP:0009700	MP:0010360
HP:0003635	MP:0011824
HP:0011688	MP:0003356
HP:0003204	MP:0010839
HP:0002708	MP:0004492
HP:0010300	MP:0011934
HP:0100233	MP:0012380
HP:0007232	MP:0011819
HP:0011574	MP:0000156
HP:0100161	MP:0001740
HP:0003861	MP:0004518
HP:0005932	MP:0004528
HP:0006019	MP:0012653
HP:0003864	MP:0003176
HP:0000921	MP:0008831
HP:0007058	MP:0009288
HP:0100951	MP:0009887
HP:0000510	MP:0011267
HP:0008723	MP:0000541
HP:0005360	MP:0008192
HP:0003513	MP:0006249
HP:0002220	MP:0001438
HP:0007768	MP:0008177
HP:0003731	MP:0011668
HP:0001552	MP:0009746
HP:0001886	MP:0011858
HP:0009230	MP:0005071
HP:0010362	MP:0012342
HP:0011559	MP:0005091
HP:0006645	MP:0010221
HP:0011060	MP:0011748
HP:0100412	MP:0004821
HP:0200124	MP:0000743
HP:0006239	MP:0003213
HP:0008607	MP:0011669
HP:0001613	MP:0001792
HP:0003154	MP:0010674
HP:0011184	MP:0003540
HP:0009424	MP:0011022
HP:0001579	MP:0010970
HP:0007249	MP:0011582
HP:0007633	MP:0012558
HP:0200015	MP:0004722
HP:0003796	MP:0000786
HP:0009318	MP:0008482
HP:0003166	MP:0010388
HP:0005495	MP:0000691
HP:0008045	MP:0002533
HP:0011218	MP:0011745
HP:0011593	MP:0010039
HP:0008251	MP:0010430
HP:0003809	MP:0011958
HP:0010834	MP:0009977
HP:0004083	MP:0003669
HP:0000740	MP:0010137
HP:0009026	MP:0006003
HP:0005404	MP:0010483
HP:0004940	MP:0010046
HP:0007307	MP:0004812
HP:0011558	MP:0001672
HP:0000275	MP:0003407
HP:0012111	MP:0011273
HP:0011669	MP:0003885
HP:0010503	MP:0000156
HP:0010302	MP:0011571
HP:0006598	MP:0011775
HP:0008418	MP:0010173
HP:0009372	MP:0012377
HP:0010561	MP:0008405
HP:0001034	MP:0011620
HP:0009184	MP:0009125
HP:0012316	MP:0011669
HP:0012012	MP:0010522
HP:0011212	MP:0010854
HP:0012159	MP:0011529
HP:0100194	MP:0004180
HP:0002273	MP:0010688
HP:0100218	MP:0011670
HP:0007756	MP:0003645
HP:0003517	MP:0003588
HP:0012481	MP:0012019
HP:0100370	MP:0003822
HP:0010852	MP:0012571
HP:0100406	MP:0001713
HP:0004466	MP:0008537
HP:0006695	MP:0011055
HP:0200147	MP:0004379
HP:0012189	MP:0012350
HP:0012482	MP:0012638
HP:0004234	MP:0008236
HP:0000611	MP:0009297
HP:0000256	MP:0011036
HP:0009028	MP:0008160
HP:0007634	MP:0008016
HP:0010879	MP:0010416
HP:0002198	MP:0006269
HP:0006254	MP:0004588
HP:0010583	MP:0011138
HP:0010960	MP:0004433
HP:0011156	MP:0012348
HP:0000661	MP:0003253
HP:0002476	MP:0001335
HP:0004471	MP:0000184
HP:0002918	MP:0011751
HP:0004828	MP:0011100
HP:0000224	MP:0012450
HP:0005176	MP:0004765
HP:0007230	MP:0004435
HP:0010959	MP:0011108
HP:0011209	MP:0012595
HP:0008311	MP:0010466
HP:0011188	MP:0008771
HP:0000992	MP:0009934
HP:0000664	MP:0000143
HP:0003771	MP:0000731
HP:0005926	MP:0011859
HP:0100952	MP:0012289
HP:0009969	MP:0002682
HP:0008297	MP:0005056
HP:0006983	MP:0001021
HP:0003966	MP:0008940
HP:0005518	MP:0011456
HP:0011555	MP:0010404
HP:0012644	MP:0003164
HP:0010844	MP:0009634
HP:0011895	MP:0000746
HP:0001047	MP:0012297
HP:0011770	MP:0008849
HP:0011614	MP:0012634
HP:0009494	MP:0004520
HP:0011548	MP:0008870
HP:0005562	MP:0009299
HP:0200101	MP:0009120
HP:0011668	MP:0002206
HP:0000872	MP:0008484
HP:0006055	MP:0006065
HP:0010727	MP:0001055
HP:0005640	MP:0011647
HP:0011692	MP:0006324
HP:0009433	MP:0008358
HP:0002972	MP:0002530
HP:0012608	MP:0011106
HP:0007187	MP:0009120
HP:0011980	MP:0003207
HP:0001074	MP:0002872
HP:0003787	MP:0001866
HP:0000911	MP:0010408
HP:0100118	MP:0012478
HP:0008331	MP:0002389
HP:0008167	MP:0001730
HP:0011551	MP:0005015
HP:0007249	MP:0002795
HP:0012352	MP:0012214
HP:0100459	MP:0010481
HP:0007525	MP:0008357
HP:0005026	MP:0003219
HP:0100018	MP:0008560
HP:0012567	MP:0008926
HP:0100312	MP:0005070
HP:0010683	MP:0009997
HP:0000061	MP:0004050
HP:0005235	MP:0001024
HP:0004428	MP:0001289
HP:0006316	MP:0009888
HP:0012040	MP:0012486
HP:0010868	MP:0010230
HP:0004692	MP:0012444
HP:0005916	MP:0004180
HP:0004121	MP:0010588
HP:0100784	MP:0009554
HP:0002923	MP:0011456
HP:0011738	MP:0008400
HP:0010659	MP:0005370
HP:0008311	MP:0008359
HP:0003380	MP:0008592
HP:0012013	MP:0000883
HP:0011269	MP:0010444
HP:0010109	MP:0010441
HP:0000169	MP:0011955
HP:0010997	MP:0008061
HP:0012310	MP:0009753
HP:0002414	MP:0010690
HP:0003795	MP:0008459
HP:0011549	MP:0010194
HP:0012373	MP:0010116
HP:0007740	MP:0009246
HP:0012404	MP:0009685
HP:0005010	MP:0003107
HP:0010347	MP:0009139
HP:0200016	MP:0010475
HP:0007834	MP:0011099
HP:0010770	MP:0005670
HP:0007208	MP:0011103
HP:0006694	MP:0010607
HP:0011649	MP:0008373
HP:0009857	MP:0000387
HP:0005110	MP:0011856
HP:0001118	MP:0010269
HP:0007360	MP:0001180
HP:0003459	MP:0004814
HP:0003876	MP:0011093
HP:0011677	MP:0006006
HP:0002608	MP:0003482
HP:0011614	MP:0002898
HP:0011183	MP:0002688
HP:0008107	MP:0003635
HP:0011335	MP:0008431
HP:0011649	MP:0003031
HP:0008444	MP:0003151
HP:0011985	MP:0009307
HP:0011096	MP:0003803
HP:0100474	MP:0008642
HP:0010197	MP:0001417
HP:0010855	MP:0010926
HP:0003698	MP:0004588
HP:0006583	MP:0000726
HP:0007213	MP:0004796
HP:0011074	MP:0003241
HP:0007193	MP:0001921
HP:0011561	MP:0009587
HP:0012212	MP:0012569
HP:0010855	MP:0008142
HP:0000250	MP:0012019
HP:0007432	MP:0006077
HP:0011433	MP:0012437
HP:0005767	MP:0004943
HP:0100435	MP:0008154
HP:0003392	MP:0012426
HP:0002788	MP:0003924
HP:0005830	MP:0001415
HP:0007295	MP:0005262
HP:0008404	MP:0003740
HP:0006611	MP:0010576
HP:0003267	MP:0009584
HP:0011470	MP:0010839
HP:0005780	MP:0002597
HP:0011891	MP:0001416
HP:0002326	MP:0003164
HP:0010517	MP:0009283
HP:0003449	MP:0011845
HP:0003456	MP:0006119
HP:0008271	MP:0010665
HP:0004083	MP:0009158
HP:0000205	MP:0011031
HP:0001351	MP:0010701
HP:0009386	MP:0003166
HP:0012529	MP:0003648
HP:0011151	MP:0001658
HP:0006737	MP:0011610
HP:0006915	MP:0003426
HP:0005160	MP:0003347
HP:0004247	MP:0010464
HP:0005066	MP:0008016
HP:0004290	MP:0008412
HP:0002886	MP:0009712
HP:0004891	MP:0012188
HP:0011470	MP:0010180
HP:0012336	MP:0000287
HP:0005562	MP:0011621
HP:0011601	MP:0009287
HP:0006932	MP:0011096
HP:0002254	MP:0004583
HP:0009349	MP:0004711
HP:0007413	MP:0010845
HP:0011567	MP:0003022
HP:0007107	MP:0009767
HP:0011550	MP:0003776
HP:0007450	MP:0005072
HP:0004338	MP:0011021
HP:0008482	MP:0011571
HP:0011294	MP:0011366
HP:0003986	MP:0005223
HP:0006431	MP:0009546
HP:0100211	MP:0000638
HP:0011694	MP:0011647
HP:0002947	MP:0002982
HP:0003288	MP:0006205
HP:0006326	MP:0010039
HP:0100669	MP:0004496
HP:0002093	MP:0004568
HP:0009886	MP:0012394
HP:0003909	MP:0009150
HP:0010076	MP:0004190
HP:0007494	MP:0003537
HP:0009201	MP:0010835
HP:0000339	MP:0011608
HP:0009020	MP:0011146
HP:0011513	MP:0009357
HP:0001129	MP:0000706
HP:0003921	MP:0001740
HP:0007053	MP:0006208
HP:0000280	MP:0000731
HP:0005885	MP:0009092
HP:0011667	MP:0010635
HP:0009556	MP:0011621
HP:0010365	MP:0009786
HP:0003982	MP:0011114
HP:0005841	MP:0006027
HP:0010821	MP:0009546
HP:0012555	MP:0011914
HP:0004492	MP:0000865
HP:0010181	MP:0001650
HP:0006723	MP:0011457
HP:0012566	MP:0009482
HP:0010147	MP:0010835
HP:0100267	MP:0005595
HP:0001452	MP:0005057
HP:0011676	MP:0000738
HP:0011655	MP:0002156
HP:0006558	MP:0005471
HP:0004925	MP:0008767
HP:0008245	MP:0005064
HP:0007470	MP:0011343
